id,product,price,stockx_price,size,added_on,storage_loc,storage_addr
2022-12-10-001808,GW3774,316.0,216,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001809,GW3774,316.0,216,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001810,GW3774,325.0,225,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001811,GW3774,325.0,225,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001812,GW3774,344.0,244,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001813,GW3774,372.0,272,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001814,GW3774,372.0,272,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001815,GW3774,380.0,280,13.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001816,GY7164,436.0,336,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001817,GY7164,433.0,333,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001818,GY7164,430.0,330,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001819,GY7164,413.0,313,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001820,GY7164,413.0,313,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001821,GY7164,419.0,319,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001822,GY7164,419.0,319,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001823,GY7164,419.0,319,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001824,GY7164,419.0,319,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001825,GY3438,374.0,274,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001826,HQ6316,375.0,275,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001827,HQ6316,375.0,275,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001828,HQ6316,374.0,274,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001829,HQ6316,349.0,249,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001830,HQ6316,350.0,250,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001831,HQ6316,335.0,235,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001832,HP7870,344.0,244,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001833,HP7870,364.0,264,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001834,GZ0454,300.0,200,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001835,GZ0454,315.0,215,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001836,HO3665,323.0,223,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001837,HO3665,320.0,220,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001838,HO3665,325.0,225,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001839,HP5426,251.0,151,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001840,GY5368,395.0,295,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001841,GY5368,403.0,303,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001842,GY5368,368.0,268,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001843,GY5368,349.0,249,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001844,GY5368,331.0,231,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001845,GY5368,343.0,243,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001846,GY5368,343.0,243,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001847,GX9662,310.0,210,12.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001848,GX9662,348.0,248,13.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001849,GW6373,366.0,266,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001850,GX3606,335.0,235,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001851,GX3606,342.0,242,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001852,DB2908,344.0,244,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001853,DB2908,346.0,246,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001854,DB2908,346.0,246,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001855,DB2908,365.0,265,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001856,DB2908,353.0,253,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001857,EG7596,390.0,290,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001858,EG7596,368.0,268,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001859,EG7596,359.0,259,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001860,EG7596,369.0,269,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001861,EG7596,365.0,265,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001862,B75571,430.0,330,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001863,FW4980,350.0,250,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001864,FW4980,343.0,243,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001865,FW4980,321.0,221,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001866,FW4980,332.0,232,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001867,FW4980,330.0,230,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001868,FW4980,330.0,230,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001869,FW4980,330.0,230,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001870,FW4980,330.0,230,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001871,FW4980,340.0,240,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001872,FW4980,346.0,246,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001873,GW0296,370.0,270,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001874,GW0296,370.0,270,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001875,GW0296,337.0,237,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001876,GW0296,337.0,237,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001877,HQ6979,400.0,300,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001878,GY0260,357.0,257,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001879,HP5425,300.0,200,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001880,HP5425,310.0,210,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001881,HP5425,308.0,208,12.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001882,HP5425,308.0,208,12.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001883,GY1759,308.0,208,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001884,GY1759,315.0,215,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001885,GY1759,326.0,226,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001886,GY1759,366.0,266,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001887,GW1931,185.0,85,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001888,GW1931,185.0,85,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001889,GW1931,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001890,GW1931,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001891,GW1931,193.0,93,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001892,GW1931,193.0,93,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001893,GW1931,196.0,96,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001894,GW1931,196.0,96,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001895,GW1931,196.0,96,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001896,GW1931,196.0,96,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001897,GW1931,196.0,96,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001898,GW1931,214.0,114,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001899,GW1931,214.0,114,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001900,GW1931,229.0,129,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001901,GW1931,229.0,129,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001902,GW1931,250.0,150,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001903,GW1931,250.0,150,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001904,GW1934,241.0,141,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001905,GW1934,241.0,141,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001906,GW1934,241.0,141,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001907,GW1934,241.0,141,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001908,GW1934,273.0,173,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001909,GW1934,273.0,173,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001910,GW1934,260.0,160,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001911,GW1934,260.0,160,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001912,GW1934,260.0,160,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001913,GW1934,238.0,138,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001914,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001915,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001916,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001917,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001918,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001919,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001920,GW1934,229.0,129,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001921,GW1934,228.0,128,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001922,GW1934,228.0,128,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001923,GW1934,228.0,128,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001924,GW1934,228.0,128,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001925,GW1934,228.0,128,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001926,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001927,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001928,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001929,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001930,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001931,GW1934,249.0,149,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001932,GW1934,241.0,141,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001933,GW1934,241.0,141,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001934,GW1934,241.0,141,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001935,GW1934,241.0,141,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001936,GW1934,258.0,158,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001937,GW1934,258.0,158,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001938,GW1934,258.0,158,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001939,GW1934,250.0,150,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001940,FZ5897,221.0,121,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001941,FZ5897,221.0,121,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001942,FZ5897,233.0,133,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001943,FZ5897,233.0,133,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001944,FZ5897,206.0,106,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001945,FZ5897,206.0,106,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001946,FZ5897,211.0,111,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001947,FZ5897,211.0,111,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001948,FZ5897,222.0,122,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001949,FZ5897,222.0,122,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001950,FZ5897,227.0,127,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001951,FZ5897,227.0,127,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001952,FZ5897,228.0,128,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001953,FZ5897,228.0,128,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001954,FZ5896,182.0,82,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001955,FZ5896,200.0,100,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001956,FZ5896,177.0,77,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001957,FZ5896,176.0,76,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001958,FZ5896,176.0,76,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001959,FZ5896,186.0,86,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001960,FZ5896,186.0,86,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001961,FZ5896,200.0,100,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001962,FZ5896,200.0,100,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001963,FZ5896,208.0,108,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001964,GZ5551,211.0,111,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001965,GZ5551,211.0,111,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001966,HQ6448,189.0,89,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001967,HQ6448,189.0,89,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001968,HQ6448,211.0,111,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001969,HQ6448,211.0,111,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001970,HQ6448,230.0,130,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001971,HQ6448,230.0,130,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001972,HQ6448,224.0,124,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001973,HQ6448,224.0,124,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001974,HQ6448,213.0,113,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001975,HQ6448,213.0,113,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001976,HQ6448,213.0,113,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001977,HQ6448,221.0,121,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001978,HQ6448,221.0,121,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001979,HQ6448,230.0,130,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001980,HQ6448,230.0,130,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001981,HQ6448,258.0,158,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001982,HQ6448,258.0,158,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001983,HQ6448,276.0,176,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001984,HQ6448,276.0,176,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001985,HQ6448,321.0,221,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001986,HQ6448,321.0,221,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001987,HQ6447,190.0,90,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001988,HQ6447,201.0,101,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001989,HQ6447,187.0,87,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001990,HQ6447,187.0,87,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001991,GX6138,213.0,113,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001992,GX6138,206.0,106,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001993,GX6138,214.0,114,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001994,GX6138,214.0,114,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001995,GX6138,229.0,129,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001996,GX6138,229.0,129,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001997,GX6138,236.0,136,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001998,GX6138,236.0,136,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001999,CW2288-001,200.0,100,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002000,CW2288-001,200.0,100,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002001,CW2288-001,200.0,100,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002002,CW2288-001,200.0,100,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002003,CW2288-001,200.0,100,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002004,CW2288-001,200.0,100,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002005,CW2288-001,200.0,100,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002006,CW2288-001,200.0,100,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002007,CW2288-001,200.0,100,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002008,CW2288-001,200.0,100,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002009,CW2288-001,200.0,100,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002010,CW2288-001,200.0,100,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002011,CW2288-001,200.0,100,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002012,CW2288-001,200.0,100,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002013,CW2288-001,200.0,100,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002014,CW2288-001,200.0,100,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002015,CW2288-001,200.0,100,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002016,CW2288-001,200.0,100,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002017,CW2288-001,200.0,100,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002018,CW2288-001,200.0,100,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002019,CW2288-001,200.0,100,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002020,CW2288-001,200.0,100,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002021,CW2288-001,200.0,100,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002022,CW2288-001,200.0,100,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002023,CW2288-001,200.0,100,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002024,DD1525-100,200.0,100,7.5W,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002025,DD1525-100,200.0,100,11.5W,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002026,BB550HL1,272.0,172,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002027,BB550HL1,272.0,172,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002028,DH0690-200,486.0,386,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002029,CW2190-002,620.0,520,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002030,DJ1173-600,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002031,DM7866-140,1245.0,1145,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002032,DM7866-140,1245.0,1145,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002033,DM7866-162,1320.0,1220,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002034,DM7866-162,1255.0,1155,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002035,CD4487-100,1750.0,1650,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002036,CD4487-100,1800.0,1700,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002037,DX1419-300,1724.0,1624,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002038,376682-01,450.0,350,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002039,376682-01,498.0,398,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002040,376682-01,450.0,350,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002041,376682-01,425.0,325,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002042,376682-01,425.0,325,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002043,CT5053-001,1845.0,1745,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002044,CU3244-100,1503.0,1403,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002045,CZ2239-600,522.0,422,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002046,DH3228-100,800.0,700,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002047,DH7695-600,409.0,309,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002048,DH7695-600,470.0,370,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002049,DJ0950-110,640.0,540,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002050,DJ0950-119,548.0,448,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002051,DM1602-100,596.0,496,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002052,DM1602-106,570.0,470,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002053,DM1602-122,528.0,428,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002054,DQ4040-400,326.0,226,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002055,DQ4040-400,345.0,245,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002056,304292-043,525.0,425,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002057,305050-661,3600.0,3500,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002058,305050-731,1600.0,1500,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002059,305050-661,600.0,500,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002060,313170-811,799.0,699,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002061,313171-039,550.0,450,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002062,504750-061,1330.0,1230,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002063,504750-660,748.0,648,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002064,616752-016,485.0,385,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002065,883232-442,419.0,319,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002066,918321-381,1445.0,1345,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002067,AJ7730-001,550.0,450,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002068,AV4168-776,750.0,425/650,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002069,BQ6817-007,627.0,527,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002070,BQ6817-202,723.0,623,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002071,BQ6817-400,422.0,322,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002072,BQ6817-700,403.0,303,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002073,BQ6817-800,423.0,323,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002074,BV1310-013,1000.0,900,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002075,CD2563-001,635.0,535,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002076,CD2563-004,413.0,313,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002077,CI2692-400,414.0,314,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002078,CV1628-800,554.0,454,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002079,CV1655-600,396.0,296,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002080,DA9626-100,304.0,204,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002081,DH7695-600,569.0,469,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002082,DH7742-600,290.0,190,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-002083,DJ0606-400,347.0,247,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
